time,Wind Speed (m/s),wind energy,Wind Direction (°),LV ActivePower (kW)
02/03/2018 2:20,15.2736702,3600,199.7606049,3460.667969
02/03/2018 2:30,15.35153008,3600,199.5312042,3460.468994
02/03/2018 2:40,15.1609602,3600,199.9658966,3460.945068
02/03/2018 2:50,15.17226982,3600,198.6481934,3460.967041
02/03/2018 3:00,15.79386997,3600,198.9904022,3460.787109
02/03/2018 3:10,16.43935966,3600,198.8829041,3460.958984
02/03/2018 3:20,16.32279968,3600,196.7201996,3460.931885
02/03/2018 3:30,16.02437019,3600,198.6578979,3460.779053
02/03/2018 3:40,15.59910011,3600,199.429306,3461.087891
02/03/2018 3:50,15.64556026,3600,196.4385071,3460.979004
02/03/2018 4:00,16.10313988,3600,197.3197021,3461.23291
02/03/2018 4:10,15.79146004,3600,195.831604,3461.104004
02/03/2018 4:20,15.53079987,3600,194.1687012,3461.457031
02/03/2018 4:30,16.01917076,3600,198.9376984,3460.840088
02/03/2018 4:40,16.02584076,3600,200.7126007,3460.908936
02/03/2018 4:50,16.59267044,3600,202.3428955,3461.349121
02/03/2018 5:00,16.78125954,3600,201.0957947,3461.61499
02/03/2018 5:10,16.33766937,3600,197.7868042,3461.540039
02/03/2018 5:20,16.98263931,3600,198.3894958,3461.016113
02/03/2018 5:30,17.2702198,3600,198.1492004,3461.175049
02/03/2018 5:40,17.41704941,3600,198.6707001,3461.2771
02/03/2018 5:50,17.22425079,3600,199.0653076,3461.233887
02/03/2018 6:00,16.72020912,3600,196.7675018,3461.934082
02/03/2018 6:10,16.56809998,3600,195.6558075,3462.76001
02/03/2018 6:20,15.86835003,3600,194.3128967,3476.51001
02/03/2018 6:30,16.0627594,3600,192.5677948,3461.812012
02/03/2018 6:40,15.19449997,3600,192.3917999,3465.291016
02/03/2018 6:50,15.77493,3600,192.7451019,3470.687988
02/03/2018 7:00,15.33763027,3600,193.6925049,3508.393066
02/03/2018 7:10,14.87040997,3600,194.3717041,3528.531006
02/03/2018 7:20,14.44871044,3600,196.1873016,3545.196045
02/03/2018 7:30,14.97749996,3600,195.3040009,3593.86499
02/03/2018 7:40,14.52171993,3600,194.8336945,3533.302002
02/03/2018 7:50,14.00380039,3600,195.2254944,3555.058105
02/03/2018 8:00,13.85126972,3600,194.9452972,3558.073975
02/03/2018 8:10,12.43023014,3573.542643,190.0151062,3561.995117
02/03/2018 8:20,13.07299995,3600,189.3907928,3519.260986
02/03/2018 8:30,12.31632042,3562.789878,188.0231018,3298.12207
02/03/2018 8:40,13.11787033,3600,187.9503937,3576.197998
02/03/2018 8:50,12.31398964,3562.548512,190.110199,3501.241943
02/03/2018 9:00,12.90563011,3597.171377,194.8766022,3531.514893
02/03/2018 9:10,12.73213005,3592.422467,193.2624969,3508.718018
02/03/2018 9:20,12.15270042,3543.723939,191.5503998,3472.138916
02/03/2018 9:30,12.78822041,3594.435534,193.183197,3510.736084
02/03/2018 9:40,12.90157032,3597.109898,191.6098022,3571.641113
02/03/2018 9:50,12.25306988,3555.932404,191.6338959,3458.447998
02/03/2018 10:00,11.03983974,3286.327525,188.1710968,2959.049072
02/03/2018 10:10,11.24818993,3353.208344,192.664093,2908.678955
02/03/2018 10:20,11.83045006,3493.087716,191.5924072,3122.678955
02/03/2018 10:30,10.97889996,3264.941266,188.9631042,2905.909912
02/03/2018 10:40,11.63276005,3452.918718,188.4998016,3348.910889
02/03/2018 10:50,8.78321743,2005.288074,191.0289001,2042.970947
02/03/2018 11:00,10.34597015,2989.120313,190.7156067,2647.506104
02/03/2018 11:10,11.43062973,3404.201404,191.9322052,3197.572998
02/03/2018 11:20,10.70940018,3159.891937,190.779007,3032.511963
02/03/2018 11:30,10.61594963,3119.296122,189.199707,2929.072021
02/03/2018 11:40,11.23519039,3349.310458,188.5789948,3217.355957
02/03/2018 11:50,9.078469276,2194.695047,184.1307068,2170.351074
02/03/2018 12:00,10.53695011,3083.22388,190.2064972,2835.138916
02/03/2018 12:10,11.98384953,3519.416241,192.3840942,3361.7771
02/03/2018 12:20,11.71862984,3471.25075,195.1508026,3326.534912
02/03/2018 12:30,10.1905899,2905.024279,199.9851074,2644.14209
02/03/2018 12:40,10.52655029,3078.353143,200.1062927,2832.829102
02/03/2018 12:50,9.872247696,2710.076396,199.6045074,2556.149902
02/03/2018 13:00,10.52390957,3077.1118,199.1829987,2795.851074
02/03/2018 13:10,10.21920967,2921.039201,198.4452057,2711.410889
02/03/2018 13:20,11.91413021,3507.961355,201.5596008,3419.514893
02/03/2018 13:30,10.9370203,3249.749683,205.0238037,2993.068115
02/03/2018 13:40,10.62693977,3124.185922,204.6380005,2849.2771
02/03/2018 13:50,9.348712921,2370.772664,201.491806,2258.836914
02/03/2018 14:00,10.38897991,3011.18522,203.2454071,2834.906006
02/03/2018 14:10,11.09897995,3306.280591,207.5681,3097.660889
02/03/2018 14:20,12.70571041,3591.31453,215.3524017,467.4078064
02/03/2018 14:30,12.85468006,3596.228391,216.8862,569.8511108
02/03/2018 14:40,14.15851974,3600,216.9954071,672.2944153
02/03/2018 14:50,14.04152966,3600,215.4855042,774.7377197
02/03/2018 15:00,14.12362957,3600,214.7039948,877.1810242
02/03/2018 15:10,14.54724979,3600,208.5469971,979.6243286
02/03/2018 15:20,15.40466022,3600,205.2662048,3470.465088
02/03/2018 15:30,16.48834038,3600,202.4405975,3466.623047
02/03/2018 15:40,15.58036995,3600,201.1732025,3494.841064
02/03/2018 15:50,15.71403027,3600,198.6455994,3462.75293
02/03/2018 16:00,15.4751997,3600,198.6228943,3462.822021
02/03/2018 16:10,16.17122078,3600,197.820694,3463.860107
02/03/2018 16:20,16.52960968,3600,195.4971008,3461.491943
02/03/2018 16:30,16.80463028,3600,193.3108978,3461.570068
02/03/2018 16:40,16.68795013,3600,192.8567963,3461.779053
02/03/2018 16:50,15.64682007,3600,192.7662048,3462.059082
02/03/2018 17:00,16.14937019,3600,194.9880981,3462.10791
02/03/2018 17:10,16.38373947,3600,193.5513,3461.676025
02/03/2018 17:20,16.37338066,3600,191.7758026,3461.581055
02/03/2018 17:30,16.89226913,3600,191.9290924,3461.991943
02/03/2018 17:40,16.9258194,3600,194.0715942,3462.041016
02/03/2018 17:50,17.78121948,3600,195.0370941,3461.919922
02/03/2018 18:00,16.96162987,3600,188.7519989,3461.575928
02/03/2018 18:10,17.78350067,3600,185.9828033,3461.669922
02/03/2018 18:20,19.14051056,3600,188.0634003,3461.824951
02/03/2018 18:30,18.90129089,3600,187.7238007,3461.998047
02/03/2018 18:40,17.58349037,3600,183.995697,3461.856934
02/03/2018 18:50,18.55950928,3600,183.9217072,3461.721924
02/03/2018 19:00,18.95669937,3600,185.1573029,3461.423096
02/03/2018 19:10,18.82626915,3600,185.3000031,3461.436035
02/03/2018 19:20,17.62727928,3600,184.4542999,3461.718994
02/03/2018 19:30,16.7868309,3600,185.3054962,3461.926025
02/03/2018 19:40,16.00037956,3600,185.6123047,3462.13208
02/03/2018 19:50,16.71095085,3600,189.5153961,3462.271973
02/03/2018 20:00,15.75047016,3600,191.8898926,3461.730957
02/03/2018 20:10,16.2130394,3600,194.6300049,3462.342041
02/03/2018 20:20,15.82201958,3600,197.1822968,3467.008057
02/03/2018 20:30,15.57938004,3600,196.0630035,3465.595947
02/03/2018 20:40,15.95493984,3600,192.7868958,3461.593994
02/03/2018 20:50,16.4389801,3600,192.0942993,3461.891113
02/03/2018 21:00,17.49015045,3600,194.7133026,3461.603027
02/03/2018 21:10,18.34572983,3600,196.5919037,3461.547119
02/03/2018 21:20,19.14151955,3600,201.0269012,3461.675049
02/03/2018 21:30,18.00126076,3600,203.7169952,3462.654053
02/03/2018 21:40,16.70935059,3600,199.3047028,3464.725098
02/03/2018 21:50,15.77435017,3600,197.7200012,3482.462891
02/03/2018 22:00,14.93082047,3600,195.1338959,3485.809082
02/03/2018 22:10,16.77825928,3600,199.0632019,3472.419922
02/03/2018 22:20,16.51423073,3600,198.4037933,3464.180908
02/03/2018 22:30,16.23555946,3600,196.5946045,3472.106934
02/03/2018 22:40,15.73937988,3600,196.6340942,3471.691895
02/03/2018 22:50,14.98596954,3600,192.7079926,3476.163086
02/03/2018 23:00,16.31380081,3600,191.001297,3462.637939
02/03/2018 23:10,16.67469978,3600,191.9743958,3462.058105
02/03/2018 23:20,17.23856926,3600,188.2162018,3462.012939
02/03/2018 23:30,17.37277031,3600,187.7266998,3462.072998
02/03/2018 23:40,17.75276947,3600,187.3126068,3462.404053
02/03/2018 23:50,17.79431915,3600,189.7958984,3462.075928
02/04/2018 0:00,7.025846004,1027.666268,239.9965973,1026.031006
02/04/2018 0:10,5.623448849,505.2232336,241.8276062,493.7640076
02/04/2018 0:20,4.587709904,240.7993148,251.3168945,70.4109726
02/04/2018 0:30,4.053709984,133.036409,278.7533875,69.08262128
02/04/2018 0:40,3.733966112,82.58341589,246.572403,67.75426996
02/04/2018 0:50,5.132462978,369.2205314,228.7442932,66.42591864
02/04/2018 1:00,5.116888046,365.2428281,246.8206024,65.09756732
02/04/2018 1:10,6.594645977,843.5129496,191.5511932,63.769216
02/04/2018 1:20,5.48027277,463.3428722,211.2037964,62.44086469
02/04/2018 1:30,6.73948288,902.9029268,225.6372986,61.11251337
02/04/2018 1:40,7.313665867,1163.682994,217.4777069,59.78416205
02/04/2018 1:50,7.29004097,1152.089653,225.6013031,58.45581073
02/04/2018 2:00,8.143536568,1613.234187,216.9765015,57.12745941
02/04/2018 2:10,7.151123047,1085.495449,233.2841034,55.79910809
02/04/2018 2:20,8.18540287,1637.88904,240.0500031,54.47075677
02/04/2018 2:30,10.57734966,3101.874453,255.7881927,53.14240545
02/04/2018 2:40,10.02064037,2804.868974,247.5903015,51.81405413
02/04/2018 2:50,10.00619984,2795.950864,238.0778046,50.48570281
02/04/2018 3:00,10.62792969,3124.624835,237.337204,49.1573515
02/04/2018 3:10,11.30776024,3370.614888,236.1681061,47.82900018
02/04/2018 3:20,11.30352974,3369.403228,239.7164001,46.50064886
02/04/2018 3:30,12.0701704,3532.44245,251.9647064,45.17229754
02/04/2018 3:40,12.97651958,3597.865602,254.8094025,43.84394622
02/04/2018 3:50,11.41112041,3399.073496,259.0361023,42.5155949
02/04/2018 4:00,10.90565968,3238.106444,262.2752075,41.18724358
02/04/2018 4:10,12.15985966,3544.649312,269.1570129,39.85889226
02/04/2018 4:20,11.02908039,3282.613017,265.3822021,38.53054094
02/04/2018 4:30,8.958525658,2117.289141,257.4818115,37.20218962
02/04/2018 4:40,9.38254261,2392.931346,257.4237976,35.8738383
02/04/2018 4:50,8.957755089,2116.793718,257.5956116,34.54548699
02/04/2018 5:00,8.093336105,1583.890908,253.8742981,33.21713567
02/04/2018 5:10,7.538777828,1277.981472,266.3456116,31.88878435
02/04/2018 5:20,7.237925053,1126.793805,262.7428894,30.56043303
02/04/2018 5:30,8.103759766,1589.963714,262.0990295,29.23208171
02/04/2018 5:40,7.377718925,1195.519751,261.4551697,27.90373039
02/04/2018 5:50,6.342978001,745.9266343,260.8113098,783.4611206
02/04/2018 6:00,7.133368015,1077.173707,270.713501,998.623291
02/04/2018 6:10,6.439895153,782.6799854,269.3666077,789.4381714
02/04/2018 6:20,6.24282217,709.0156758,272.8664856,316.8930969
02/04/2018 6:30,6.624159813,855.4199193,267.0100098,832.7780762
02/04/2018 6:40,5.675815105,521.0271715,256.1618042,564.34552
02/04/2018 6:50,5.537230968,479.7740904,252.4904938,496.2510071
02/04/2018 7:00,6.137029171,671.1980396,247.7097015,685.800415
02/04/2018 7:10,6.233448982,705.6166169,256.9299927,731.9022827
02/04/2018 7:20,6.048193932,640.3669046,263.806488,688.2250977
02/04/2018 7:30,5.751122952,544.2253141,263.4960022,563.710083
02/04/2018 7:40,5.922429085,599.1299425,261.6795044,246.7552948
02/04/2018 7:50,5.722165108,535.2386299,263.2197876,505.8633118
02/04/2018 8:00,5.634426117,508.5141805,268.9375916,531.8720093
02/04/2018 8:10,4.904123783,312.7906088,264.5422974,168.8934021
02/04/2018 8:20,5.035100937,344.6697854,280.2521057,168.5573273
02/04/2018 8:30,5.779383183,553.0763785,272.3562927,168.2212524
02/04/2018 8:40,4.918764114,316.2905581,278.8034973,167.8851776
02/04/2018 8:50,4.124141216,146.3980499,266.2226868,167.5491028
02/04/2018 9:00,4.186974049,158.5186912,250.772995,167.213028
02/04/2018 9:10,4.149722099,151.3093719,251.976593,166.8769531
02/04/2018 9:20,5.026377201,342.5061398,267.3344116,166.5408783
02/04/2018 9:30,4.640170097,252.2730982,268.4771118,166.2048035
02/04/2018 9:40,5.028031826,342.9160669,272.7090149,165.8687286
02/04/2018 9:50,4.944019794,322.3652726,270.6094055,165.5326538
02/04/2018 10:00,3.997211933,127.465313,279.575592,165.196579
02/04/2018 10:10,4.99159193,333.9366998,263.2304077,164.8605042
02/04/2018 10:20,4.572243214,237.4497321,277.2293091,164.5244293
02/04/2018 10:30,4.376371861,196.2802472,272.2578125,164.1883545
02/04/2018 10:40,4.115013123,144.6531573,280.0491028,163.8522797
02/04/2018 10:50,5.046164036,347.4220799,270.1368103,163.5162048
02/04/2018 11:00,3.915920019,112.4221991,283.8523865,163.18013
02/04/2018 11:10,4.251732826,171.2174365,274.7709961,162.8440552
02/04/2018 11:20,4.131315231,147.7722121,291.9169006,162.5079803
02/04/2018 11:30,5.216353893,390.9833634,270.1556091,162.1719055
02/04/2018 11:40,5.562805176,487.2496993,268.3345947,161.8358307
02/04/2018 11:50,4.945294857,322.6732126,289.0452881,161.4997559
02/04/2018 12:00,4.782855988,284.3917119,287.5744019,161.163681
02/04/2018 12:10,5.088986874,358.1653944,277.7453003,160.8276062
02/04/2018 12:20,4.772919178,282.1104647,272.9908142,165.4627991
02/04/2018 12:30,7.196472168,1106.943184,265.4046936,961.0889893
02/04/2018 12:40,5.181900978,381.9761019,275.4826965,482.7865906
02/04/2018 12:50,5.775527,551.8638942,288.3244934,552.1157837
02/04/2018 13:00,5.742856979,541.6515576,294.1193848,86.81926727
02/04/2018 13:10,5.546504974,482.4779075,293.3977051,196.7392832
02/04/2018 13:20,4.296060085,180.0350341,276.3178101,306.6592992
02/04/2018 13:30,5.398104191,440.1597332,270.3823853,416.5793152
02/04/2018 13:40,5.264655113,403.7771086,275.6350098,449.8843994
02/04/2018 13:50,5.709115982,531.216217,263.2904968,551.1964111
02/04/2018 14:00,6.89844799,970.9212347,261.6818848,885.4744873
02/04/2018 14:10,7.164741993,1091.907274,271.1218872,1009.349976
02/04/2018 14:20,6.049048901,640.6596114,282.6384888,596.4769287
02/04/2018 14:30,6.441127777,783.1540429,272.4216919,787.8903198
02/04/2018 14:40,6.421909809,775.7819379,274.4505005,727.2161865
02/04/2018 14:50,5.314352989,417.1465296,269.1115112,398.4223938
02/04/2018 15:00,5.408738136,443.1258779,258.9993896,408.2174988
02/04/2018 15:10,6.234474182,705.9879321,247.4438019,593.9143066
02/04/2018 15:20,5.931252003,602.0402128,236.8182068,558.5665283
02/04/2018 15:30,4.588110924,240.886362,241.100296,234.3226929
02/04/2018 15:40,5.759202003,546.7474748,242.1506958,544.2523193
02/04/2018 15:50,4.965483189,327.5650206,245.1817932,296.9255981
02/04/2018 16:00,4.566623211,236.2363205,237.0917969,226.6282043
02/04/2018 16:10,4.144591808,150.3218553,235.4485931,153.7834015
02/04/2018 16:20,5.237410069,396.5366018,231.1130066,318.7709961
02/04/2018 16:30,5.87693119,584.2522163,226.8795013,455.78479
02/04/2018 16:40,5.970726013,615.16202,225.9364014,520.4733887
02/04/2018 16:50,6.427206993,777.8099177,221.0052948,623.4437866
02/04/2018 17:00,6.74601984,905.6406818,219.4577942,767.4202881
02/04/2018 17:10,7.101593018,1062.38555,207.9875946,830.5046997
02/04/2018 17:20,7.506552219,1261.361977,204.9853973,1028.685059
02/04/2018 17:30,7.136311054,1078.550189,201.7167969,862.7207031
02/04/2018 17:40,6.948019981,992.7598695,203.2575073,838.6552124
02/04/2018 17:50,6.814680099,934.7011496,206.9243011,795.8668213
02/04/2018 18:00,6.571817875,834.3708618,213.3222046,741.378479
02/04/2018 18:10,6.49703598,804.8319762,216.8215027,660.1887817
02/04/2018 18:20,6.185744762,688.4634001,226.2346954,643.6668701
02/04/2018 18:30,5.949903011,608.2194476,229.2850952,570.2941895
02/04/2018 18:40,5.774600983,551.5729533,230.5326996,493.8570862
02/04/2018 18:50,6.247509956,710.7191784,231.0325928,661.7891235
02/04/2018 19:00,6.060272217,644.5092638,235.4729004,595.8121948
02/04/2018 19:10,6.124435902,666.7761257,238.6710968,590.5189819
02/04/2018 19:20,5.824028969,567.2239424,236.647995,499.1987915
02/04/2018 19:30,6.592243195,842.5479243,234.4237061,750.5842896
02/04/2018 19:40,6.622693062,854.8258414,238.2225037,767.4086304
02/04/2018 19:50,7.386106014,1199.732771,236.8782959,1118.609009
02/04/2018 20:00,7.709702969,1368.398284,239.3262939,1254.20105
02/04/2018 20:10,7.458632946,1236.601634,239.2120056,1228.113037
02/04/2018 20:20,7.410294056,1211.941226,248.7149048,1200.412964
02/04/2018 20:30,7.635191917,1328.523959,256.7724915,1279.322021
02/04/2018 20:40,7.21799612,1117.220864,256.1964111,1055.680054
02/04/2018 20:50,6.939360142,988.9228667,254.8887024,911.5286865
02/04/2018 21:00,6.861611843,954.8889787,253.0296936,866.7233276
02/04/2018 21:10,6.760455132,911.7041293,253.1766968,904.1174927
02/04/2018 21:20,6.496311188,804.5487326,252.9485931,806.0313721
02/04/2018 21:30,7.189195156,1103.482752,251.8995972,1072.494995
02/04/2018 21:40,7.597157955,1308.441112,254.0783997,1247.909058
02/04/2018 21:50,7.35830307,1185.806365,252.0514984,1135.890991
02/04/2018 22:00,7.436645031,1225.340694,252.7588959,1128.682983
02/04/2018 22:10,7.390492916,1201.940541,253.8972931,1139.531982
02/04/2018 22:20,7.414227962,1213.935015,256.7645874,1167.140991
02/04/2018 22:30,7.451361179,1232.869344,261.1694946,1195.529053
02/04/2018 22:40,7.905220985,1476.196735,272.4635925,1357.546021
02/04/2018 22:50,8.177607536,1633.286032,284.7261963,1478.595947
02/04/2018 23:00,7.586933136,1303.074035,285.6863098,1236.350952
02/04/2018 23:10,6.773058891,917.0183306,290.243988,872.5239868
02/04/2018 23:20,6.63711977,860.6797417,276.7583923,768.6516724
02/04/2018 23:30,6.606009007,848.0855152,279.4093933,814.5869751
02/04/2018 23:40,6.017762184,629.9991879,287.5414124,591.2640991
02/04/2018 23:50,5.430332184,449.1801807,303.2531128,412.9630127
02/05/2018 0:00,2.253434896,414.2930104,241.7471008,390.5943871
02/05/2018 0:10,1.692863941,379.4058401,221.7556,368.2257614
02/05/2018 0:20,0.562203586,344.5186699,196.2745056,345.8571358
02/05/2018 0:30,1.201187968,309.6314996,224.949295,323.4885101
02/05/2018 0:40,1.917801976,274.7443293,224.7559967,301.1198845
02/05/2018 0:50,1.952124,239.857159,222.1085968,278.7512589
02/05/2018 1:00,1.813150048,204.9699887,220.5807953,256.3826332
02/05/2018 1:10,2.128577948,170.0828185,218.5733032,234.0140076
02/05/2018 1:20,1.974140048,135.1956482,215.3504028,211.6453819
02/05/2018 1:30,2.599051952,100.3084779,228.1748047,189.2767563
02/05/2018 1:40,3.611027956,65.42130763,218.7037964,166.9081306
02/05/2018 1:50,4.375090122,196.0181867,211.0070038,144.539505
02/05/2018 2:00,4.535140038,229.4749348,199.0151978,173.5550995
02/05/2018 2:10,4.193479061,159.7846644,199.5424042,128.4924927
02/05/2018 2:20,4.761829853,279.5726402,196.9308929,223.0700989
02/05/2018 2:30,5.26489687,403.8416363,193.283493,318.8551941
02/05/2018 2:40,5.557425022,485.6719349,192.3784027,368.1915894
02/05/2018 2:50,5.366302013,431.3488261,187.5402069,344.6979065
02/05/2018 3:00,5.040794849,346.0851439,182.922699,254.4506073
02/05/2018 3:10,4.437139034,208.81138,184.1949005,157.4329071
02/05/2018 3:20,4.302601814,181.3451479,180.6119995,123.2421036
02/05/2018 3:30,3.944737911,117.6339908,177.0041962,58.73648834
02/05/2018 3:40,3.468542099,48.55588305,176.2097015,17.53066063
02/05/2018 3:50,3.235754013,27.99052479,186.0552979,15.63164043
02/05/2018 4:00,3.386348009,40.30431902,196.2599945,1.369132042
02/05/2018 4:10,3.16445899,23.42642844,193.5870056,26.74757957
02/05/2018 4:20,2.965111017,24.04986452,200.1320038,27.08192475
02/05/2018 4:30,2.810784101,24.67330061,200.1620026,27.41626994
02/05/2018 4:40,3.195233107,25.29673669,203.2584076,27.75061512
02/05/2018 4:50,3.525499105,54.90791616,204.2588959,28.0849603
02/05/2018 5:00,3.789606094,91.14561776,205.1580048,28.41930549
02/05/2018 5:10,3.81456089,95.14670399,213.6988068,28.75365067
02/05/2018 5:20,3.815838099,95.35416339,223.0144958,43.12419891
02/05/2018 5:30,4.242483139,169.3904761,215.8883972,87.23613739
02/05/2018 5:40,4.195529938,160.1842357,204.9705963,96.70049286
02/05/2018 5:50,4.321568012,185.1565314,197.6562042,104.5519028
02/05/2018 6:00,3.459326982,47.57696559,199.6647034,54.07120132
02/05/2018 6:10,2.386826992,83.91999835,187.7601013,0.176466897
02/05/2018 6:20,3.959002972,120.2630311,189.1748962,73.67854309
02/05/2018 6:30,4.316884995,184.2136406,183.8661957,110.1899033
02/05/2018 6:40,2.836849928,180.3815088,173.9841003,18.96112061
02/05/2018 6:50,1.579146981,176.5493771,176.5565033,18.6099801
02/05/2018 7:00,1.391319036,172.7172453,178.503006,18.2588396
02/05/2018 7:10,0.912269115,168.8851135,180.3157043,17.90769909
02/05/2018 7:20,0.96284318,165.0529818,214.2969971,17.55655859
02/05/2018 7:30,2.095385075,161.22085,196.4246979,17.20541808
02/05/2018 7:40,2.367883921,157.3887182,206.3264008,16.85427758
02/05/2018 7:50,2.645773888,153.5565865,210.256897,16.50313707
02/05/2018 8:00,2.161027908,149.7244547,209.0196075,16.15199657
02/05/2018 8:10,1.55813098,145.8923229,194.5836029,15.80085606
02/05/2018 8:20,1.304571033,142.0601912,184.3090057,15.44971556
02/05/2018 8:30,1.817317009,138.2280594,219.8117981,15.09857505
02/05/2018 8:40,1.028187037,134.3959276,164.2071075,14.74743455
02/05/2018 8:50,0.716230214,130.5637959,41.15356827,14.39629404
02/05/2018 9:00,1.250324965,126.7316641,43.21263885,14.04515354
02/05/2018 9:10,0.683521688,122.8995323,133.6647034,13.69401303
02/05/2018 9:20,0.693818092,119.0674006,326.4554138,13.34287253
02/05/2018 9:30,1.430598021,115.2352688,354.4659119,12.99173202
02/05/2018 9:40,0.935260892,111.403137,310.8469849,12.64059152
02/05/2018 9:50,2.155555964,107.5710053,37.463871,12.28945101
02/05/2018 10:00,2.843410969,103.7388735,42.12097168,11.93831051
02/05/2018 10:10,2.256134987,99.90674172,46.77585983,11.58717
02/05/2018 10:20,2.243479013,96.07460995,43.07479858,11.2360295
02/05/2018 10:30,1.56052804,92.24247819,18.48329926,10.88488899
02/05/2018 10:40,0.588177502,88.41034642,321.8138123,10.53374849
02/05/2018 10:50,1.347409964,84.57821465,347.8688049,10.18260798
02/05/2018 11:00,2.042818069,80.74608289,34.4074707,9.831467477
02/05/2018 11:10,1.501001954,76.91395112,27.23661995,9.480326971
02/05/2018 11:20,2.130554914,73.08181935,30.55903053,9.129186466
02/05/2018 11:30,1.358690023,69.24968758,11.27272987,8.778045961
02/05/2018 11:40,1.376482964,65.41755582,7.186535835,8.426905456
02/05/2018 11:50,0.806984782,61.58542405,314.8900146,8.075764951
02/05/2018 12:00,0.803205788,57.75329228,351.4755859,7.724624446
02/05/2018 12:10,1.033627033,53.92116051,0.381553113,7.373483941
02/05/2018 12:20,2.302109957,50.08902875,27.28541946,7.022343436
02/05/2018 12:30,2.034993887,46.25689698,33.65110016,6.67120293
02/05/2018 12:40,1.56141603,42.42476521,46.00522995,6.320062425
02/05/2018 12:50,0.908538699,38.59263345,39.75865173,5.96892192
02/05/2018 13:00,1.024911046,34.76050168,350.8392944,5.617781415
02/05/2018 13:10,1.174932957,30.92836991,341.1281128,5.26664091
02/05/2018 13:20,1.479333043,27.09623814,349.487915,4.915500405
02/05/2018 13:30,2.307312012,23.26410638,3.674870968,4.5643599
02/05/2018 13:40,3.08792305,19.43197461,20.45702934,4.213219395
02/05/2018 13:50,2.830255032,21.14763656,16.07360077,3.862078889
02/05/2018 14:00,2.544450998,22.8632985,14.8814497,3.510938384
02/05/2018 14:10,2.296233892,24.57896045,30.76132965,3.159797879
02/05/2018 14:20,2.476370096,26.2946224,49.33942032,2.808657374
02/05/2018 14:30,2.705461979,28.01028434,38.00827026,2.457516869
02/05/2018 14:40,3.259972095,29.72594629,38.87324905,2.106376364
02/05/2018 14:50,2.865034103,27.40168949,45.25119019,1.755235859
02/05/2018 15:00,2.1819911,25.07743268,55.46583939,1.404095354
02/05/2018 15:10,2.612457037,22.75317588,62.86878967,1.052954848
02/05/2018 15:20,2.909435987,20.42891907,53.42359161,0.701814343
02/05/2018 15:30,3.057503939,18.10466227,42.43262863,0.350673838
02/05/2018 15:40,3.942930937,117.3032901,45.00220871,-0.000466667
02/05/2018 15:50,3.544059992,57.09002172,50.26253128,13.40872955
02/05/2018 16:00,3.208076,26.12208176,71.89304352,16.65796852
02/05/2018 16:10,3.063828945,18.36845698,74.49167633,19.90720749
02/05/2018 16:20,2.43366909,19.13632346,72.94045258,23.15644645
02/05/2018 16:30,2.148073912,19.90418994,70.38012695,26.40568542
02/05/2018 16:40,2.904742002,20.67205642,72.73480988,29.65492439
02/05/2018 16:50,2.648391008,21.4399229,81.04480743,32.90416336
02/05/2018 17:00,2.091140032,22.20778938,86.69664001,36.15340233
02/05/2018 17:10,2.27560091,22.97565586,86.69181061,39.40264129
02/05/2018 17:20,1.662840009,23.74352233,117.8764038,42.65188026
02/05/2018 17:30,1.147034049,24.51138881,134.8470001,45.90111923
02/05/2018 17:40,1.625828028,25.27925529,133.8739929,49.1503582
02/05/2018 17:50,1.277258992,26.04712177,117.0774994,52.39959717
02/05/2018 18:00,1.466570973,26.81498825,119.7854996,55.64883614
02/05/2018 18:10,2.358304024,27.58285473,104.6705017,58.8980751
02/05/2018 18:20,3.240890026,28.35072121,113.8041992,62.14731407
02/05/2018 18:30,4.051716805,132.6616318,159.6407928,65.39655304
02/05/2018 18:40,5.112458229,364.1150295,155.0858002,222.6302948
02/05/2018 18:50,5.865634918,580.5918555,163.1434021,434.5100098
02/05/2018 19:00,5.860375881,578.8922732,159.6248932,423.6716003
02/05/2018 19:10,5.88144207,585.717596,165.5727997,429.7717896
02/05/2018 19:20,6.842580795,946.6707079,178.533905,767.286377
02/05/2018 19:30,6.305311203,731.9180554,199.2837067,115.3215027
02/05/2018 19:40,5.610652924,501.4016512,205.8607025,121.1527023
02/05/2018 19:50,5.398077965,440.1524304,223.0740967,365.4715881
02/05/2018 20:00,5.052638054,349.0370914,228.5939026,273.129303
02/05/2018 20:10,4.92446804,317.6584044,214.8182068,302.1917114
02/05/2018 20:20,4.118922234,145.3999207,217.7642059,163.2805023
02/05/2018 20:30,2.292736053,135.4696872,238.6891022,18.35814095
02/05/2018 20:40,1.296223998,125.5394538,275.7438049,71.92604176
02/05/2018 20:50,1.467581987,115.6092203,286.2983093,125.4939426
02/05/2018 21:00,1.993821979,105.6789868,305.4552002,179.0618434
02/05/2018 21:10,2.30488205,95.74875336,321.9930115,232.6297442
02/05/2018 21:20,2.607144117,85.81851989,327.250885,286.197645
02/05/2018 21:30,2.739057064,75.88828642,332.432312,339.7655458
02/05/2018 21:40,2.313173056,65.95805295,345.1763,393.3334466
02/05/2018 21:50,2.048902988,56.02781949,2.32765007,446.9013474
02/05/2018 22:00,2.67681098,46.09758602,16.55294037,500.4692483
02/05/2018 22:10,2.857858896,36.16735255,21.36264038,554.0371491
