time,LV ActivePower (kW),Wind Speed (m/s),wind energy,Wind Direction (°)
2/6/2018 8:50,677.3466797,6.511561871,810.5208865,60.1940918
2/6/2018 9:00,968.2984009,7.203008175,1110.057411,58.56869888
2/6/2018 9:10,767.8167114,6.746018887,905.640282,55.5374794
2/6/2018 9:20,652.7141724,6.359416962,752.0886077,60.19668961
2/6/2018 9:30,832.6439819,6.728694916,898.3957476,57.44591141
2/6/2018 9:40,1406.697021,8.084898949,1578.983232,58.57965851
2/6/2018 9:50,1003.651978,7.01395607,1022.283697,59.173069
2/6/2018 10:00,1079.264038,7.077683926,1051.345974,53.28533936
2/6/2018 10:10,636.6160278,5.867510796,581.1987834,42.192379
2/6/2018 10:20,834.2432251,6.769929886,915.6972783,28.76593018
2/6/2018 10:30,918.6107178,6.743453979,904.565472,25.99928093
2/6/2018 10:40,947.5996704,6.906308174,974.3637376,28.49707031
2/6/2018 10:50,968.3416748,6.944396973,991.1534494,29.18437958
2/6/2018 11:00,1222.22998,7.509490967,1262.871755,32.22233963
2/6/2018 11:10,1391.17395,7.914344788,1481.333589,30.50015068
2/6/2018 11:20,1571.588013,8.181035995,1635.309785,33.36798096
2/6/2018 11:30,1327.348999,7.755919933,1393.474789,32.84812164
2/6/2018 11:40,886.0244751,6.757442951,910.436859,30.9431591
2/6/2018 11:50,1088.097046,7.130852222,1075.997966,37.62417984
2/6/2018 12:00,772.1489868,6.477974892,797.4024078,39.09341812
2/6/2018 12:10,790.1403198,6.48780489,801.2288869,35.19057083
2/6/2018 12:20,1261.875977,7.657431126,1340.352372,35.54386902
2/6/2018 12:30,882.512207,6.831042767,941.7094813,36.76428986
2/6/2018 12:40,916.9802856,6.875153065,960.7633031,34.91580963
2/6/2018 12:50,665.3181763,6.296255112,728.5728988,39.49966049
2/6/2018 13:00,556.2196045,5.77922821,553.0276223,39.10951996
2/6/2018 13:10,853.3323975,6.818696976,936.4186538,33.45732117
2/6/2018 13:20,632.9235229,6.226561069,703.1248228,37.54983139
2/6/2018 13:30,742.6644897,6.459300041,790.1623486,38.47579956
2/6/2018 13:40,491.1799927,5.692790985,526.207667,41.27178955
2/6/2018 13:50,695.5377197,6.366888046,754.8987681,41.1938591
2/6/2018 14:00,960.9058228,7.022966862,1026.361221,40.42860031
2/6/2018 14:10,1401.021973,8.085000038,1579.041992,39.39151001
2/6/2018 14:20,1253.144043,7.64741087,1335.015127,40.73043823
2/6/2018 14:30,1305.225952,7.79502821,1414.894083,40.31143188
2/6/2018 14:40,1364.489014,7.772921085,1402.763931,39.72401047
2/6/2018 14:50,1243.328979,7.597187042,1308.4564,40.74580002
2/6/2018 15:00,1150.41394,7.347345829,1180.348964,38.96216965
2/6/2018 15:10,1426.415039,7.963508129,1509.169023,40.37994003
2/6/2018 15:20,1466.787964,8.035161018,1550.19584,39.65132141
2/6/2018 15:30,1372.207031,7.793708801,1414.168513,41.70373154
2/6/2018 15:40,1128.890015,7.350832939,1182.083871,43.6542511
2/6/2018 15:50,776.4636841,6.576498985,836.2407399,53.20080185
2/6/2018 16:00,861.1245728,6.94858408,993.0101346,53.49332047
2/6/2018 16:10,928.2695923,6.942019939,990.1003761,52.16439056
2/6/2018 16:20,1135.805054,7.550327778,1283.971915,52.65073013
2/6/2018 16:30,1136.328003,7.425174236,1219.494997,54.55202866
2/6/2018 16:40,1580.855957,8.537334442,1851.065912,55.52825928
2/6/2018 16:50,1366.189941,8.070013046,1570.341621,55.79423141
2/6/2018 17:00,1389.156982,7.993185043,1526.096464,57.23711014
2/6/2018 17:10,1451.775024,8.176291466,1632.50947,58.47814178
2/6/2018 17:20,1558.01001,8.525092125,1843.489428,64.02010345
2/6/2018 17:30,1806.240967,8.826478958,2032.786468,63.47943878
2/6/2018 17:40,2054.490967,9.395377159,2401.342847,61.4707489
2/6/2018 17:50,2035.83606,9.330821037,2359.061381,64.4980011
2/6/2018 18:00,2343.72998,10.06309032,2830.710011,66.42163849
2/6/2018 18:10,2248.812012,10.06427956,2831.425937,69.0704422
2/6/2018 18:20,2185.268066,9.97014904,2773.401399,70.3379364
2/6/2018 18:30,2154.686035,9.788619995,2653.510475,71.51599121
2/6/2018 18:40,2382.985107,10.20034981,2910.512738,73.36820221
2/6/2018 18:50,2376.135986,10.38735962,3010.363313,75.59989166
2/6/2018 19:00,2250.001953,10.56462955,3096.048395,76.81175232
2/6/2018 19:10,1933.427979,9.737261772,2617.614372,72.18473816
2/6/2018 19:20,1403.860962,8.339651108,1730.082344,69.22741699
2/6/2018 19:30,1370.635986,8.175195694,1631.86302,65.76747894
2/6/2018 19:40,1262.317993,7.938138008,1494.772325,67.41667938
2/6/2018 19:50,1061.031006,7.709866047,1368.486311,73.09332275
2/6/2018 20:00,1018.307007,7.309196949,1161.483877,64.25218201
2/6/2018 20:10,863.382019,7.08865881,1056.404115,68.94685364
2/6/2018 20:20,727.6427002,6.810453892,932.8962256,70.74240112
2/6/2018 20:30,541.0056152,6.091423988,655.2649937,67.24961853
2/6/2018 20:40,350.0939941,5.512776852,472.6829095,58.55981064
2/6/2018 20:50,278.5715942,4.995449066,334.8823732,58.24058914
2/6/2018 21:00,223.358902,4.851118088,300.2489747,76.64691162
2/6/2018 21:10,188.7850037,4.57882309,238.8728908,77.65190125
2/6/2018 21:20,251.9450989,4.944876194,322.5720881,79.62386322
2/6/2018 21:30,331.1011047,4.867725849,304.1567681,84.53012085
2/6/2018 21:40,270.6343994,4.925376892,317.8765751,84.09996796
2/6/2018 21:50,146.4846039,4.277263165,176.2832731,89.60125732
2/6/2018 22:00,73.68048096,3.6699121,73.33976492,98.36125183
2/6/2018 22:10,7.706861973,2.877403975,57.63693415666666,104.2914963
2/6/2018 22:20,1.495599031,2.550158978,41.93410339333333,107.0128021
2/6/2018 22:30,65.9479490655,3.20974493,26.23127263,96.66752625
2/6/2018 22:40,130.4002991,4.490668774,220.0272026,80.69090271
2/6/2018 22:50,361.2446899,5.736802101,539.770591,75.40923309
2/6/2018 23:00,362.3532104,5.669534206,519.1175808,73.86820221
2/6/2018 23:10,458.9446106,5.967444897,614.0649931,69.88990021
2/6/2018 23:20,387.8211975,5.791964054,557.0425799,64.99035645
2/6/2018 23:30,492.5921936,6.17242384,683.7170891,57.88211823
2/6/2018 23:40,509.9985962,6.201908112,694.248,58.02645111
2/6/2018 23:50,298.4241028,5.415585995,445.0412925,61.70421982
2/7/2018 0:00,695.7520752,6.622132778,854.5989744,63.86629105
2/7/2018 0:10,797.3519897,7.100399017,1061.832462,63.91040039
2/7/2018 0:20,782.6644287,6.944311142,991.1154124,68.75479889
2/7/2018 0:30,706.8552246,6.757287979,910.3716888,72.58486176
2/7/2018 0:40,767.8364868,6.942359924,990.2509531,72.15749359
2/7/2018 0:50,829.4608765,7.15955019,1089.460019,69.98947144
2/7/2018 1:00,1059.48999,7.66208601,1342.836081,73.05029297
2/7/2018 1:10,1041.52002,7.629148006,1325.320227,74.94185638
2/7/2018 1:20,923.4517212,7.31076479,1162.255073,76.58307648
2/7/2018 1:30,928.7111206,7.383196831,1198.270249,73.63613129
2/7/2018 1:40,914.0385742,7.363243103,1188.272538,72.90406799
2/7/2018 1:50,665.4608154,6.768304825,915.0116412,75.28218842
2/7/2018 2:00,667.2526855,6.585085869,839.6772067,77.14285278
2/7/2018 2:10,624.4957275,6.258608818,714.7618302,79.60090637
2/7/2018 2:20,674.3461914,6.677837849,877.3303204,74.27707672
2/7/2018 2:30,766.6080933,6.941084862,989.6863109,76.506073
2/7/2018 2:40,861.0842285,7.154747009,1087.199181,72.85738373
2/7/2018 2:50,963.5947876,7.436988831,1225.516206,71.6490097
2/7/2018 3:00,1014.958008,7.490641117,1253.126116,73.01058197
2/7/2018 3:10,1025.962036,7.721543789,1374.798207,76.09607697
2/7/2018 3:20,1075.766968,7.723321915,1375.760756,76.0817337
2/7/2018 3:30,1264.255005,8.165294647,1626.026965,75.37277222
2/7/2018 3:40,1260.090942,8.163283348,1624.842546,76.86086273
2/7/2018 3:50,1452.775024,8.661642075,1928.567517,76.93566132
2/7/2018 4:00,1524.800049,8.739453316,1977.572836,77.23568726
2/7/2018 4:10,1463.540039,8.591278076,1884.573047,75.4998703
2/7/2018 4:20,1432.963013,8.614276886,1898.9179,74.66439056
2/7/2018 4:30,1452.39502,8.552396774,1860.40194,75.34998322
2/7/2018 4:40,1810.18103,9.334159851,2361.246383,75.93170929
2/7/2018 4:50,1799.400024,9.237812996,2298.287564,75.39507294
2/7/2018 5:00,1729.347046,9.114157677,2217.82878,73.5226593
2/7/2018 5:10,1667.928955,8.935171127,2102.285169,73.60365295
2/7/2018 5:20,1554.338013,8.74084568,1978.452959,73.87130737
2/7/2018 5:30,1542.942017,8.575681686,1874.865108,73.43961334
2/7/2018 5:40,1377.703979,8.315964699,1715.792039,74.26470947
2/7/2018 5:50,1170.595947,7.867723942,1455.182001,73.5588913
2/7/2018 6:00,1038.980957,7.435270786,1224.639313,74.02629089
2/7/2018 6:10,913.0870972,7.084404945,1054.441709,72.29724121
2/7/2018 6:20,1007.309998,7.35575819,1184.537295,70.14380646
2/7/2018 6:30,868.8206177,7.072412014,1048.921834,70.25498199
2/7/2018 6:40,631.8598022,6.395947933,765.8870874,71.2649765
2/7/2018 6:50,807.6873169,6.783648014,921.4976065,69.8449173
2/7/2018 7:00,1041.965942,7.339272976,1176.339327,69.92420959
2/7/2018 7:10,1264.589966,7.878790855,1461.368013,70.35852051
2/7/2018 7:20,1003.700989,7.355480194,1184.398723,68.86656189
2/7/2018 7:30,849.5059814,6.800634861,928.7109625,60.89149094
2/7/2018 7:40,1095.697998,7.480310917,1247.775886,65.50449371
2/7/2018 7:50,1363.366943,8.161471367,1623.775826,69.91371918
2/7/2018 8:00,992.9838867,7.152252197,1086.026107,68.94785309
2/7/2018 8:10,961.9744263,7.045773029,1036.727892,76.82727051
2/7/2018 8:20,500.5297852,5.813786983,563.9604817,83.75282288
2/7/2018 8:30,550.02575685,6.168664932,682.3812078,86.60112
2/7/2018 8:40,599.5217285,6.274343014,720.5155684,74.23135376
2/7/2018 8:50,998.0247803,7.133407116,1077.191987,69.76714325
2/7/2018 9:00,762.3112183,6.67298317,875.3351264,66.59310913
2/7/2018 9:10,609.7321777,6.276894093,721.4509675,66.56842804
2/7/2018 9:20,877.7213745,6.7666502,914.3138511,57.65243912
2/7/2018 9:30,468.5686951,5.516923904,473.8815638,53.41624832
2/7/2018 9:40,432.8146057,5.276323795,406.8972594,50.86545181
2/7/2018 9:50,350.9450989,5.094789028,359.6320954,45.84057999
2/7/2018 10:00,650.9984131,5.98983717,621.5746971,32.9179306
2/7/2018 10:10,683.5864868,6.351029873,748.9411293,32.7937088
2/7/2018 10:20,630.913208,6.016233921,629.4811387,42.21371078
2/7/2018 10:30,1011.491028,7.269947052,1142.291363,59.65689087
2/7/2018 10:40,1409.594971,8.130433083,1605.551538,68.25205994
2/7/2018 10:50,1429.733032,8.092752457,1583.55119,66.93575287
2/7/2018 11:00,344.8146973,6.992267132,1012.511541,86.49093628
2/7/2018 11:10,358.5001332,6.14281702,673.2360315,93.01551819
2/7/2018 11:20,372.18556909999995,6.764058113,913.2213632,81.69106293
2/7/2018 11:30,385.87100499999997,8.319428444,1717.878846,79.92501068
2/7/2018 11:40,399.5564409,6.206765175,695.991734,65.07306671
2/7/2018 11:50,413.2418768,6.295486927,728.2895526,111.3516006
2/7/2018 12:00,426.92731269999996,8.223655701,1660.557243,81.64885712
2/7/2018 12:10,440.6127486,6.014527798,628.9030937,61.551534653333334
2/7/2018 12:20,454.2981845,6.076561928,650.1206577,41.454212186666666
2/7/2018 12:30,467.98362039999995,5.999669075,624.8890627,21.35688972
2/7/2018 12:40,481.66905629999997,8.362421989,1743.863822,13.88541031
2/7/2018 12:50,495.3544922,6.370676041,756.3258966,21.81866074
2/7/2018 13:00,765.2119751,6.435225964,780.8857656,26.39175987
2/7/2018 13:10,764.9556885,6.627306938,856.6954256,29.70694923
2/7/2018 13:20,717.6749878,6.300065994,729.9794909,28.82690048
2/7/2018 13:30,772.2418823,6.644310951,863.6065662,28.70031929
2/7/2018 13:40,835.9077759,6.793599129,925.719121,26.92305946
2/7/2018 13:50,1149.772949,7.575045109,1296.851078,28.50683022
2/7/2018 14:00,1072.589966,7.451097012,1232.733909,29.61037064
2/7/2018 14:10,1245.297974,7.538320065,1277.744417,29.88776016
2/7/2018 14:20,1279.390015,7.816822052,1426.908369,29.69182968
2/7/2018 14:30,1358.432983,8.003119469,1531.783601,38.47652054
2/7/2018 14:40,1149.751953,7.376373768,1194.845012,41.47182083
2/7/2018 14:50,1007.513977,7.127026081,1074.211457,36.95595932
2/7/2018 15:00,911.0574951,6.791666031,924.8981313,38.2491188
2/7/2018 15:10,630.0023804,6.192783833,690.9791287,41.61206055
2/7/2018 15:20,622.0474854,6.166777134,681.7108719,54.0319519
2/7/2018 15:30,1420.136963,8.185026169,1637.666476,55.88750076
2/7/2018 15:40,1629.217041,8.711725235,1960.068845,55.47917175
2/7/2018 15:50,1439.197021,8.237667084,1668.893262,55.70954132
2/7/2018 16:00,1543.962036,8.458907127,1802.714768,60.76015091
2/7/2018 16:10,1445.477051,8.389062881,1760.040654,62.71752167
2/7/2018 16:20,1330.746948,8.080939293,1576.682419,60.17967987
2/7/2018 16:30,1249.812988,7.904287815,1475.67186,63.7968483
2/7/2018 16:40,1337.645996,8.110782623,1594.061187,67.77146912
2/7/2018 16:50,1239.475952,7.932376862,1491.51271,70.08753967
2/7/2018 17:00,1310.109009,8.105768204,1591.135044,67.84269714
2/7/2018 17:10,1668.031982,8.856840134,2052.142418,68.76242065
2/7/2018 17:20,1770.259033,9.159845352,2247.504571,71.27165985
2/7/2018 17:30,1845.93396,9.475144386,2453.669669,70.30570984
2/7/2018 17:40,2111.333984,10.11159992,2859.562237,71.08032227
2/7/2018 17:50,2281.386963,10.56739044,3097.316533,71.73742676
2/7/2018 18:00,2285.090088,10.24825954,2937.0498,69.09087372
2/7/2018 18:10,2148.295898,10.17607021,2896.80711,66.17279053
2/7/2018 18:20,2128.532959,10.03561974,2814.051225,65.59356689
2/7/2018 18:30,2270.01001,10.34620953,2989.244548,69.02584839
2/7/2018 18:40,2306.458008,10.46901035,3050.883241,70.31125641
2/7/2018 18:50,2286.045898,10.4467001,3039.992411,70.28592682
2/7/2018 19:00,2192.148926,10.19402981,2906.961904,68.92629242
2/7/2018 19:10,2216.180908,10.21772003,2920.211565,67.72962189
2/7/2018 19:20,2276.099121,10.32518959,2978.273661,66.36676788
2/7/2018 19:30,2247.793945,10.24147034,2933.329968,66.25578308
2/7/2018 19:40,2344.816895,10.42780018,3030.660415,64.94888306
2/7/2018 19:50,2305.88501,10.42632961,3029.930218,65.49163818
2/7/2018 20:00,2332.800049,10.55086994,3089.698466,67.11134338
2/7/2018 20:10,2172.426025,10.39503956,3014.252579,68.30991364
2/7/2018 20:20,2004.416992,9.876336098,2712.782794,68.5267334
2/7/2018 20:30,1848.108032,9.228011131,2291.89437,69.29554749
2/7/2018 20:40,1731.593018,9.000302315,2144.185793,67.83146667
2/7/2018 20:50,1830.978027,9.2732687,2321.432733,70.89022827
2/7/2018 21:00,1856.225952,9.253951073,2308.818666,71.55071259
2/7/2018 21:10,1912.366943,9.440570831,2430.980224,70.18565369
2/7/2018 21:20,1839.43103,9.160614967,2248.005013,69.83442688
2/7/2018 21:30,1675.901978,8.914869308,2089.261929,71.67910767
2/7/2018 21:40,1549.172974,8.67730999,1938.406084,70.88398743
2/7/2018 21:50,1275.087036,8.140021324,1611.171576,68.53766632
2/7/2018 22:00,1297.031006,8.156543732,1620.876464,69.4151535
2/7/2018 22:10,1271.676025,8.090947151,1582.500605,72.38155365
2/7/2018 22:20,1355.942993,8.357229233,1740.717327,74.83508301
2/7/2018 22:30,1397.234985,8.426888466,1783.105186,76.4806366
2/7/2018 22:40,1324.295044,8.264167786,1684.707272,76.46875763
2/7/2018 22:50,1103.199951,7.957489967,1505.747686,76.91748047
2/7/2018 23:00,1081.448975,7.789638042,1411.931202,74.71053314
2/7/2018 23:10,1078.074951,7.798639774,1416.881202,73.005867
2/7/2018 23:20,1047.79895,7.739607811,1384.594619,75.9556427
2/7/2018 23:30,1007.031006,7.685852051,1355.559226,77.59528351
2/7/2018 23:40,1028.349976,7.922770023,1486.085234,78.02835083
2/7/2018 23:50,858.9478149,7.291910172,1153.004025,79.15535736
2/8/2018 0:00,1867.536987,9.346508026,2369.329118,65.1652298
2/8/2018 0:10,2049.043945,9.471538544,2451.302696,62.77793884
2/8/2018 0:20,1892.525024,9.346609116,2369.3953,66.23745728
2/8/2018 0:30,2082.799072,9.622141838,2533.869263,61.76065063
2/8/2018 0:40,1820.743042,9.049850464,2176.175973,59.46899033
2/8/2018 0:50,1497.869019,8.526986122,1844.660892,57.75098038
2/8/2018 1:00,1262.905029,7.920391083,1484.74278,57.92079926
2/8/2018 1:10,1224.519043,7.930822849,1490.634077,52.48757935
2/8/2018 1:20,1254.399048,8.052122116,1559.984721,51.67654037
2/8/2018 1:30,1171.083008,7.890342236,1467.839423,49.71807861
2/8/2018 1:40,1223.699951,7.857367992,1449.405867,48.24515915
2/8/2018 1:50,1299.749023,8.021100044,1542.102907,43.39891815
2/8/2018 2:00,1125.348022,7.65588522,1339.528126,44.14529037
2/8/2018 2:10,884.6898193,7.05008316,1038.694612,42.01382065
2/8/2018 2:20,955.6237793,7.25612402,1135.583905,42.21186066
2/8/2018 2:30,1147.942017,7.626728058,1324.038777,38.4076004
2/8/2018 2:40,1154.197021,7.612079144,1316.297674,29.61961937
2/8/2018 2:50,1055.661987,7.571812153,1295.161943,35.51364136
2/8/2018 3:00,915.4874268,7.145555019,1082.881188,33.70544815
2/8/2018 3:10,960.3967285,7.285464764,1149.853165,37.00780869
2/8/2018 3:20,1238.640991,7.884840965,1464.755602,36.11407089
2/8/2018 3:30,1317.905029,7.957015038,1505.477851,36.21781158
2/8/2018 3:40,1118.824951,7.490913868,1253.267602,35.65097046
2/8/2018 3:50,836.2188721,7.020212173,1025.11358,37.850811
2/8/2018 4:00,778.5579224,6.845970154,948.1311452,40.45460129
2/8/2018 4:10,859.0521851,7.055658817,1041.242357,44.70909119
2/8/2018 4:20,969.9404907,7.342201233,1177.792646,45.02164078
2/8/2018 4:30,901.8673706,7.072823048,1049.110706,44.75120163
2/8/2018 4:40,830.2769165,6.90920496,975.6343516,37.43706894
2/8/2018 4:50,1017.54303,7.291901112,1152.999592,42.64377975
2/8/2018 5:00,741.2263184,6.554276943,827.386023,42.29222107
2/8/2018 5:10,708.1699219,6.369791985,755.9926885,46.75912094
2/8/2018 5:20,755.6146851,6.687603951,881.3522655,48.41125107
2/8/2018 5:30,781.281311,6.484545231,799.958829,38.89524078
2/8/2018 5:40,826.9077759,6.792616844,925.3018877,45.62585831
2/8/2018 5:50,639.0501709,6.140485764,672.4147289,55.3237381
2/8/2018 6:00,687.5551147,6.113706112,663.0219144,43.84189987
2/8/2018 6:10,535.4921265,5.880152225,585.2983678,44.38249969
2/8/2018 6:20,776.3795166,6.533585072,819.1908288,33.73960114
2/8/2018 6:30,834.7410278,6.622014999,854.5512886,32.59371185
2/8/2018 6:40,650.9091797,6.131457806,669.2396579,37.24536896
2/8/2018 6:50,787.617981,6.413197041,772.4530193,39.86645126
2/8/2018 7:00,860.3131714,6.767718792,914.7644618,43.97098923
2/8/2018 7:10,593.7813721,6.111499786,662.2514753,50.65536118
2/8/2018 7:20,884.6016235,6.813681126,934.2743162,58.5159111
2/8/2018 7:30,454.3774109,5.437852859,451.2985575,54.58657074
2/8/2018 7:40,660.0916748,6.15798521,678.5939821,45.13356018
2/8/2018 7:50,586.7581177,6.049908161,640.9538662,42.11360931
2/8/2018 8:00,649.4180298,6.215415955,699.1037137,38.81002045
2/8/2018 8:10,540.0463257,5.671738148,519.7872101,39.80200958
2/8/2018 8:20,978.3175049,6.939670086,989.0600357,34.55321884
2/8/2018 8:30,741.9255981,6.319867134,737.3133196,36.55651855
2/8/2018 8:40,913.8983765,6.917738914,979.3836039,36.9296608
2/8/2018 8:50,1020.69397,7.02487278,1027.225009,32.72354126
2/8/2018 9:00,1177.496948,7.400228977,1206.850523,31.07593918
2/8/2018 9:10,1022.406006,7.165987015,1092.494678,34.03290939
2/8/2018 9:20,1418.873047,8.06872654,1569.595807,30.45763969
2/8/2018 9:30,1138.082031,7.466476917,1240.636638,26.98986053
2/8/2018 9:40,1773.139038,8.797242165,2014.191843,28.24151039
2/8/2018 9:50,1380.449951,8.042709351,1554.548668,23.96869087
2/8/2018 10:00,1547.530029,8.402860641,1768.441048,20.32361984
2/8/2018 10:10,1318.359985,7.983032227,1520.294955,26.20088959
2/8/2018 10:20,1286.05603,7.904684067,1475.894726,25.92439079
2/8/2018 10:30,1039.838013,7.335002899,1174.222274,23.86552048
2/8/2018 10:40,1312.965942,7.95603323,1504.920108,25.32302094
2/8/2018 10:50,1413.541016,8.13171196,1606.30063,26.13113022
2/8/2018 11:00,1514.270996,8.459313393,1802.964078,25.97184944
2/8/2018 11:10,1244.515991,7.747188091,1388.717278,25.23184967
2/8/2018 11:20,2038.607056,9.482889175,2458.753976,25.5682106
2/8/2018 11:30,1162.301025,7.944093227,1498.145511,29.9200592
2/8/2018 11:40,1178.2592282,9.85953331,2701.624967,12.3025198
2/8/2018 11:50,1194.2174314000001,8.746973038,2014.867828,6.1512599
2/8/2018 12:00,1210.1756346,7.634412766,1328.110688,14.949639320000003
2/8/2018 12:10,1226.1338378,7.930507183,1490.455632,23.748018740000003
2/8/2018 12:20,1242.092041,9.647204399,2552.493683,32.54639816
2/8/2018 12:30,2589.782959,10.56153965,3094.626762,30.42019081
2/8/2018 12:40,2881.668945,10.94598007,3253.033974,28.49629021
2/8/2018 12:50,2501.238037,10.33469963,2983.252644,28.84489059
2/8/2018 13:00,2408.388916,9.957526207,2765.40895,30.9252491
2/8/2018 13:10,2637.952881,10.50677967,3069.014403,31.9740696
2/8/2018 13:20,3084.361084,11.42543983,3402.844737,31.86096954
2/8/2018 13:30,2991.240967,11.07903957,3299.640317,31.69996071
2/8/2018 13:40,3010.218018,11.20259953,3339.379918,32.01496887
2/8/2018 13:50,3365.879883,12.37370014,3568.460852,33.58076859
2/8/2018 14:00,3208.407959,11.49542046,3420.686243,31.64398956
2/8/2018 14:10,3497.564941,12.44711971,3574.964535,28.97401047
2/8/2018 14:20,3473.522949,12.08922958,3535.148673,29.65011024
2/8/2018 14:30,3325.643066,11.94042969,3512.381479,31.88559914
2/8/2018 14:40,546.6793213,10.44777012,3040.517831,31.63168907
2/8/2018 14:50,677.7309112625001,10.65606976,3136.996721,30.1875
2/8/2018 15:00,808.782501225,10.08514023,2843.913695,30.3654995
2/8/2018 15:10,939.8340911875,10.46930027,3051.023878,30.69112968
2/8/2018 15:20,1070.88568115,10.62174034,3121.876435,28.62966919
2/8/2018 15:30,1201.9372711125002,10.3721199,3002.597168,36.81848907
2/8/2018 15:40,1332.9888610750002,10.26422977,2945.747331,34.75024033
2/8/2018 15:50,1464.0404510375001,10.89593029,3234.447281,33.34434891
2/8/2018 16:00,1595.092041,13.6844101,3600.0,36.57558823
2/8/2018 16:10,3585.072998,13.8331604,3600.0,34.67219162
2/8/2018 16:20,3530.698975,13.05860043,3600.0,32.70555115
2/8/2018 16:30,3558.498047,12.92881966,3597.477346,35.83546066
2/8/2018 16:40,3427.00708,12.19149971,3548.638128,34.03834152
2/8/2018 16:50,3373.50293,11.96317959,3516.108,35.90589142
2/8/2018 17:00,3271.865967,12.04104996,3528.189508,37.01496887
2/8/2018 17:10,3036.708008,11.2498703,3353.709586,39.97758865
2/8/2018 17:20,2881.271973,10.75675011,3179.622508,40.78752899
2/8/2018 17:30,3050.649902,10.89647007,3234.650873,41.44343185
2/8/2018 17:40,3537.477051,13.32800961,3600.0,45.50267029
2/8/2018 17:50,3433.945068,12.19532967,3549.109842,40.7150116
2/8/2018 18:00,3558.900879,12.86740971,3596.498957,42.11555862
2/8/2018 18:10,3248.522949,11.49433041,3420.415771,42.22443008
2/8/2018 18:20,1664.35498,10.31754971,2974.255273,47.48976135
2/8/2018 18:30,2061.462036,8.358778,1741.655558,43.73575974
2/8/2018 18:40,2458.569092,11.24847984,3353.294866,49.02906036
2/8/2018 18:50,3479.196045,12.86165047,3596.379436,51.25067902
2/8/2018 19:00,477.6086121,9.939340591,2753.805238,53.12482834
2/8/2018 19:10,1647.7883150500002,10.49787998,3064.776574,53.7274704
2/8/2018 19:20,2817.968018,12.00741005,3523.097565,51.65431976
2/8/2018 19:30,3242.629883,11.84679985,3496.091437,54.41873932
2/8/2018 19:40,2840.111084,11.13591003,3318.346223,56.90103912
2/8/2018 19:50,2388.322021,10.00137997,2792.959726,54.61227036
2/8/2018 20:00,2558.071045,10.3608799,2996.827822,53.1817894
2/8/2018 20:10,2222.391113,9.438445091,2429.585606,54.13486862
2/8/2018 20:20,2580.26709,10.36538029,2999.142046,50.32773972
2/8/2018 20:30,2771.0979,11.07271957,3297.517238,54.82513046
2/8/2018 20:40,2362.918945,9.82135582,2675.928725,48.80828857
2/8/2018 20:50,2406.149902,10.06280041,2830.535413,49.11772919
2/8/2018 21:00,3027.068115,11.42428017,3402.540855,51.7262001
2/8/2018 21:10,2522.322021,10.28195,2955.311865,49.89770126
2/8/2018 21:20,2815.134033,10.98960018,3268.757785,52.43003082
2/8/2018 21:30,2536.198975,10.31610012,2973.490961,51.28527832
2/8/2018 21:40,2254.270996,9.922855377,2743.195205,52.11545944
2/8/2018 21:50,2403.037109,10.20333004,2912.183074,51.26723099
2/8/2018 22:00,2574.059082,10.53090954,3080.398275,53.74111176
2/8/2018 22:10,2222.695068,9.774534225,2643.753963,48.23059082
2/8/2018 22:20,1917.630981,9.158916473,2246.900591,55.32064056
2/8/2018 22:30,2106.510986,9.488099098,2462.1745,53.36188889
2/8/2018 22:40,1676.595947,8.44990921,1797.196243,43.86463928
2/8/2018 22:50,2058.468018,9.22021389,2286.810417,46.30469131
2/8/2018 23:00,2039.06604,9.263689041,2315.176307,45.3865509
2/8/2018 23:10,1909.552979,9.035075188,2166.62668,43.12200928
2/8/2018 23:20,2111.899902,9.593912125,2512.625819,44.72605133
2/8/2018 23:30,1935.678955,9.182779312,2262.424813,45.99888992
2/8/2018 23:40,1940.005005,9.156429291,2245.283491,45.05031967
2/8/2018 23:50,2164.147949,9.344780922,2368.198443,33.72777939
2/9/2018 0:00,3572.64502,13.51463032,3600.0,75.94761658
2/9/2018 0:10,3400.813965,12.91559029,3597.312213,75.59285736
2/9/2018 0:20,3578.172119,13.35925007,3600.0,72.39881134
2/9/2018 0:30,3451.686035,12.82435989,3595.48979,72.42601776
2/9/2018 0:40,3220.75293,12.15126991,3543.538024,73.19525146
2/9/2018 0:50,3289.173096,12.54148006,3582.101504,71.59726715
2/9/2018 1:00,3478.2771,13.19781971,3600.0,72.19905853
2/9/2018 1:10,3199.272949,12.40412045,3571.257431,72.45963287
2/9/2018 1:20,3276.480957,12.66843987,3589.576481,73.46534729
2/9/2018 1:30,3209.634033,12.4015398,3571.025803,72.16030121
2/9/2018 1:40,2976.996094,11.72383022,3472.316931,70.67357635
2/9/2018 1:50,3375.938965,12.56280041,3583.526097,70.16639709
2/9/2018 2:00,3279.383057,12.35011005,3566.19228,68.75875854
2/9/2018 2:10,3239.065918,12.34058952,3565.251896,68.2203598
2/9/2018 2:20,3198.436035,12.20285034,3550.029156,67.17030334
2/9/2018 2:30,3132.926025,12.17335033,3546.370144,66.96214294
2/9/2018 2:40,3167.428955,12.31441975,3562.593117,66.2338028
2/9/2018 2:50,3052.808105,12.17125988,3546.105449,68.08615875
2/9/2018 3:00,3133.954102,12.1967001,3549.278048,68.78909302
